question_id,category,difficulty,sensitive_info_level,iteration,method,pred_sql,gold_sql,ex,pred_rows,gold_rows,latency_ms,api_error,exec_error
UW065,재무리스크,challenging,medium,1,semantic_layer,"SELECT 
    contracts.loan_balance,
    CASE 
        WHEN contracts.loan_balance <= 1000000 THEN '고정'
        WHEN contracts.loan_balance <= 5000000 THEN '우량'
        WHEN contracts.loan_balance <= 10000000 THEN '정상'
        ELSE '위험'
    END AS classification,
    CASE 
        WHEN contracts.loan_balance <= 1000000 THEN contracts.loan_balance * 0.1
        WHEN contracts.loan_balance <= 5000000 THEN contracts.loan_balance * 0.2
        WHEN contracts.loan_balance <= 10000000 THEN contracts.loan_balance * 0.5
        ELSE contracts.loan_balance * 1.0
    END AS minimum_provision
FROM contracts
WHERE contracts.loan_balance IS NOT NULL;","SELECT alc.asset_classification, SUM(alc.loan_balance) AS total_loan_balance, SUM(CASE alc.asset_classification WHEN 'substandard' THEN alc.loan_balance * 0.20 WHEN 'doubtful' THEN alc.loan_balance * 0.50 WHEN 'loss' THEN alc.loan_balance * 1.00 ELSE 0 END) AS min_required_allowance FROM asset_loan_classifications alc WHERE alc.asset_classification IN ('substandard', 'doubtful', 'loss') GROUP BY alc.asset_classification ORDER BY CASE alc.asset_classification WHEN 'substandard' THEN 1 WHEN 'doubtful' THEN 2 WHEN 'loss' THEN 3 END",0,200,3,2115.0,,
UW065,재무리스크,challenging,medium,2,semantic_layer,"SELECT 
    SUM(contracts.loan_balance) AS total_loan_balance,
    SUM(contracts.loan_balance * 0.1) AS minimum_provision_for_bad_debt
FROM 
    contracts
WHERE 
    contracts.asset_solvency_classification <= 'fixed'
GROUP BY 
    contracts.asset_solvency_classification;","SELECT alc.asset_classification, SUM(alc.loan_balance) AS total_loan_balance, SUM(CASE alc.asset_classification WHEN 'substandard' THEN alc.loan_balance * 0.20 WHEN 'doubtful' THEN alc.loan_balance * 0.50 WHEN 'loss' THEN alc.loan_balance * 1.00 ELSE 0 END) AS min_required_allowance FROM asset_loan_classifications alc WHERE alc.asset_classification IN ('substandard', 'doubtful', 'loss') GROUP BY alc.asset_classification ORDER BY CASE alc.asset_classification WHEN 'substandard' THEN 1 WHEN 'doubtful' THEN 2 WHEN 'loss' THEN 3 END",0,0,3,1171.95,,pred_sql 오류: no such column: contracts.asset_solvency_classification
UW065,재무리스크,challenging,medium,3,semantic_layer,"SELECT 
    SUM(contracts.loan_balance) AS total_loan_balance,
    SUM(contracts.loan_balance * 0.1) AS minimum_provision_for_bad_debt
FROM 
    contracts
WHERE 
    contracts.loan_balance <= (SELECT MAX(loan_balance) FROM contracts WHERE loan_balance <= 0);","SELECT alc.asset_classification, SUM(alc.loan_balance) AS total_loan_balance, SUM(CASE alc.asset_classification WHEN 'substandard' THEN alc.loan_balance * 0.20 WHEN 'doubtful' THEN alc.loan_balance * 0.50 WHEN 'loss' THEN alc.loan_balance * 1.00 ELSE 0 END) AS min_required_allowance FROM asset_loan_classifications alc WHERE alc.asset_classification IN ('substandard', 'doubtful', 'loss') GROUP BY alc.asset_classification ORDER BY CASE alc.asset_classification WHEN 'substandard' THEN 1 WHEN 'doubtful' THEN 2 WHEN 'loss' THEN 3 END",0,1,3,1130.22,,
UW066,재무리스크,moderate,medium,1,semantic_layer,"SELECT COUNT(contracts.contract_id) AS loan_count, 
       SUM(contracts.loan_balance) AS total_loan_balance, 
       SUM(CASE WHEN contracts.loan_balance >= 0.1 * contracts.total_paid_premium THEN contracts.loan_balance ELSE 0 END) AS required_provision, 
       SUM(CASE WHEN contracts.loan_balance < 0.1 * contracts.total_paid_premium THEN contracts.loan_balance ELSE 0 END) AS actual_provision
FROM contracts
WHERE contracts.contract_status = 'active' AND contracts.fraud_type = '요주의';","SELECT COUNT(alc.loan_id) AS loan_count, SUM(alc.loan_balance) AS total_balance, SUM(alc.loan_balance * 0.10) AS required_allowance, SUM(alc.actual_allowance) AS actual_allowance, SUM(alc.loan_balance * 0.10) - SUM(alc.actual_allowance) AS shortfall FROM asset_loan_classifications alc WHERE alc.loan_type = 'household' AND alc.asset_classification = 'precautionary'",0,1,1,1549.71,,
UW066,재무리스크,moderate,medium,2,semantic_layer,"SELECT COUNT(contracts.contract_id) AS loan_count, 
       SUM(contracts.loan_balance) AS total_loan_balance, 
       SUM(CASE WHEN contracts.loan_balance >= 0.1 * contracts.total_paid_premium THEN contracts.loan_balance ELSE 0 END) AS required_provision, 
       SUM(CASE WHEN contracts.loan_balance < 0.1 * contracts.total_paid_premium THEN contracts.loan_balance ELSE 0 END) AS actual_provision
FROM contracts
WHERE contracts.contract_status = 'active' AND contracts.fraud_type = '요주의';","SELECT COUNT(alc.loan_id) AS loan_count, SUM(alc.loan_balance) AS total_balance, SUM(alc.loan_balance * 0.10) AS required_allowance, SUM(alc.actual_allowance) AS actual_allowance, SUM(alc.loan_balance * 0.10) - SUM(alc.actual_allowance) AS shortfall FROM asset_loan_classifications alc WHERE alc.loan_type = 'household' AND alc.asset_classification = 'precautionary'",0,1,1,2308.13,,
UW066,재무리스크,moderate,medium,3,semantic_layer,"SELECT COUNT(contracts.contract_id) AS loan_count, 
       SUM(contracts.loan_balance) AS total_loan_balance, 
       SUM(CASE WHEN contracts.loan_balance >= 0.1 * contracts.total_paid_premium THEN contracts.loan_balance ELSE 0 END) AS required_provision, 
       SUM(CASE WHEN contracts.loan_balance < 0.1 * contracts.total_paid_premium THEN contracts.loan_balance ELSE 0 END) AS actual_provision
FROM contracts
WHERE contracts.contract_status = 'active' AND contracts.fraud_type = '요주의';","SELECT COUNT(alc.loan_id) AS loan_count, SUM(alc.loan_balance) AS total_balance, SUM(alc.loan_balance * 0.10) AS required_allowance, SUM(alc.actual_allowance) AS actual_allowance, SUM(alc.loan_balance * 0.10) - SUM(alc.actual_allowance) AS shortfall FROM asset_loan_classifications alc WHERE alc.loan_type = 'household' AND alc.asset_classification = 'precautionary'",0,1,1,1653.36,,
UW067,계약심사,moderate,medium,1,semantic_layer,"SELECT products.product_name, COUNT(contracts.contract_id)
FROM products
JOIN contracts ON products.product_name = contracts.product_name
WHERE products.product_name IN (
    SELECT product_name
    FROM underwriting_decisions
    WHERE decision_type = '부적정'
)
GROUP BY products.product_name;","SELECT ao.product_id, pr.product_name, ao.verification_item, ao.opinion_result, COUNT(c.contract_id) AS affected_contract_count FROM actuary_opinions ao JOIN products pr ON pr.product_id = ao.product_id LEFT JOIN contracts c ON c.product_id = ao.product_id AND c.contract_status = 'active' WHERE ao.verification_item = 'liability_reserve' AND ao.opinion_result = 'adverse' AND ao.submission_year = CAST(STRFTIME('%Y', 'now') AS INTEGER) - 1 GROUP BY ao.product_id, pr.product_name, ao.verification_item, ao.opinion_result",0,0,0,1240.05,,pred_sql 오류: no such column: contracts.product_name
UW067,계약심사,moderate,medium,2,semantic_layer,"SELECT products.product_name, COUNT(contracts.contract_id) AS contract_count
FROM products
JOIN contracts ON products.product_name = contracts.product_name
WHERE products.product_name IN (
    SELECT product_name
    FROM underwriting_decisions
    WHERE decision_type = '부적정'
)
GROUP BY products.product_name;","SELECT ao.product_id, pr.product_name, ao.verification_item, ao.opinion_result, COUNT(c.contract_id) AS affected_contract_count FROM actuary_opinions ao JOIN products pr ON pr.product_id = ao.product_id LEFT JOIN contracts c ON c.product_id = ao.product_id AND c.contract_status = 'active' WHERE ao.verification_item = 'liability_reserve' AND ao.opinion_result = 'adverse' AND ao.submission_year = CAST(STRFTIME('%Y', 'now') AS INTEGER) - 1 GROUP BY ao.product_id, pr.product_name, ao.verification_item, ao.opinion_result",0,0,0,1149.36,,pred_sql 오류: no such column: contracts.product_name
UW067,계약심사,moderate,medium,3,semantic_layer,"SELECT products.product_name, COUNT(contracts.contract_id) AS contract_count
FROM products
JOIN contracts ON products.product_name = contracts.product_name
WHERE products.product_name IN (
    SELECT product_name
    FROM underwriting_decisions
    WHERE decision_type = '부적정'
)
GROUP BY products.product_name;","SELECT ao.product_id, pr.product_name, ao.verification_item, ao.opinion_result, COUNT(c.contract_id) AS affected_contract_count FROM actuary_opinions ao JOIN products pr ON pr.product_id = ao.product_id LEFT JOIN contracts c ON c.product_id = ao.product_id AND c.contract_status = 'active' WHERE ao.verification_item = 'liability_reserve' AND ao.opinion_result = 'adverse' AND ao.submission_year = CAST(STRFTIME('%Y', 'now') AS INTEGER) - 1 GROUP BY ao.product_id, pr.product_name, ao.verification_item, ao.opinion_result",0,0,0,3069.63,,pred_sql 오류: no such column: contracts.product_name
UW068,보험료산출,moderate,medium,1,semantic_layer,"SELECT 
    (contracts.sum_insured) AS average_sum_insured,
    (SELECT 
        AVG(contracts.sum_insured) 
     FROM 
        contracts 
     WHERE 
        contracts.contract_status = 'active' 
        AND contracts.insured_age_at_contract BETWEEN 10 AND 19) AS age_10_19,
    (SELECT 
        AVG(contracts.sum_insured) 
     FROM 
        contracts 
     WHERE 
        contracts.contract_status = 'active' 
        AND contracts.insured_age_at_contract BETWEEN 20 AND 29) AS age_20_29,
    (SELECT 
        AVG(contracts.sum_insured) 
     FROM 
        contracts 
     WHERE 
        contracts.contract_status = 'active' 
        AND contracts.insured_age_at_contract BETWEEN 30 AND 39) AS age_30_39,
    (SELECT 
        AVG(contracts.sum_insured) 
     FROM 
        contracts 
     WHERE 
        contracts.contract_status = 'active' 
        AND contracts.insured_age_at_contract BETWEEN 40 AND 49) AS age_40_49,
    (SELECT 
        AVG(contracts.sum_insured) 
     FROM 
        contracts 
     WHERE 
        contracts.contract_status = 'active' 
        AND contracts.insured_age_at_contract BETWEEN 50 AND 59) AS age_50_59,
    (SELECT 
        AVG(contracts.sum_insured) 
     FROM 
        contracts 
     WHERE 
        contracts.contract_status = 'active' 
        AND contracts.insured_age_at_contract BETWEEN 60 AND 69) AS age_60_69,
    (SELECT 
        AVG(contracts.sum_insured) 
     FROM 
        contracts 
     WHERE 
        contracts.contract_status = 'active' 
        AND contracts.insured_age_at_contract BETWEEN 70 AND 79) AS age_70_79,
    (SELECT 
        AVG(contracts.sum_insured) 
     FROM 
        contracts 
     WHERE 
        contracts.contract_status = 'active' 
        AND contracts.insured_age_at_contract BETWEEN 80 AND 89) AS age_80_89,
    (SELECT 
        AVG(contracts.sum_insured) 
     FROM 
        contracts 
     WHERE 
        contracts.contract_status = 'active' 
        AND contracts.insured_age_at_contract >= 90) AS age_90_above
FROM 
    contracts 
WHERE 
    contracts.contract_status = 'active';","SELECT (i.age_at_entry / 10) * 10 AS age_group_start, (i.age_at_entry / 10) * 10 + 9 AS age_group_end, COUNT(ct.contract_id) AS contract_count, ROUND(AVG(ct.sum_insured), 0) AS avg_sum_insured, ROUND(  AVG(ct.sum_insured * ct.sum_insured) - AVG(ct.sum_insured) * AVG(ct.sum_insured), 0) AS variance_sum_insured FROM contracts ct JOIN insured i ON i.insured_id = ct.insured_id JOIN products pr ON ct.product_id = pr.product_id WHERE pr.insurance_type = 'life' AND ct.contract_status = 'active' GROUP BY age_group_start, age_group_end ORDER BY age_group_start",0,140,6,6251.3,,
UW068,보험료산출,moderate,medium,2,semantic_layer,"SELECT 
    (contracts.sum_insured) AS average_sum_insured,
    (SELECT 
        AVG(contracts.sum_insured) 
     FROM 
        contracts 
     WHERE 
        contracts.contract_status = 'active' 
        AND (contracts.insured_age_at_contract / 10) = (contracts.insured_age_at_contract / 10)) AS average,
    (SELECT 
        STDEV(contracts.sum_insured) 
     FROM 
        contracts 
     WHERE 
        contracts.contract_status = 'active' 
        AND (contracts.insured_age_at_contract / 10) = (contracts.insured_age_at_contract / 10)) AS stddev
FROM 
    contracts 
WHERE 
    contracts.contract_status = 'active';","SELECT (i.age_at_entry / 10) * 10 AS age_group_start, (i.age_at_entry / 10) * 10 + 9 AS age_group_end, COUNT(ct.contract_id) AS contract_count, ROUND(AVG(ct.sum_insured), 0) AS avg_sum_insured, ROUND(  AVG(ct.sum_insured * ct.sum_insured) - AVG(ct.sum_insured) * AVG(ct.sum_insured), 0) AS variance_sum_insured FROM contracts ct JOIN insured i ON i.insured_id = ct.insured_id JOIN products pr ON ct.product_id = pr.product_id WHERE pr.insurance_type = 'life' AND ct.contract_status = 'active' GROUP BY age_group_start, age_group_end ORDER BY age_group_start",0,0,6,3066.02,,pred_sql 오류: no such function: STDEV
UW068,보험료산출,moderate,medium,3,semantic_layer,"SELECT 
    (contracts.sum_insured) AS average_sum_insured,
    (SELECT 
        AVG(contracts.sum_insured) 
     FROM 
        contracts 
     WHERE 
        contracts.contract_status = 'active' 
        AND (contracts.insured_age_at_contract / 10) = (contracts.insured_age_at_contract / 10)) AS stddev_sum_insured
FROM 
    contracts 
WHERE 
    contracts.contract_status = 'active'
GROUP BY 
    (contracts.insured_age_at_contract / 10);","SELECT (i.age_at_entry / 10) * 10 AS age_group_start, (i.age_at_entry / 10) * 10 + 9 AS age_group_end, COUNT(ct.contract_id) AS contract_count, ROUND(AVG(ct.sum_insured), 0) AS avg_sum_insured, ROUND(  AVG(ct.sum_insured * ct.sum_insured) - AVG(ct.sum_insured) * AVG(ct.sum_insured), 0) AS variance_sum_insured FROM contracts ct JOIN insured i ON i.insured_id = ct.insured_id JOIN products pr ON ct.product_id = pr.product_id WHERE pr.insurance_type = 'life' AND ct.contract_status = 'active' GROUP BY age_group_start, age_group_end ORDER BY age_group_start",0,5,6,1664.25,,
UW069,사기탐지,challenging,medium,1,semantic_layer,"SELECT sales_channels.channel_type, products.product_category
FROM sales_channels
JOIN contracts ON sales_channels.channel_id = contracts.contract_id
JOIN products ON contracts.product_id = products.product_id
GROUP BY sales_channels.channel_type, products.product_category
HAVING COUNT(CASE WHEN contracts.contract_status = 'terminated' THEN 1 END) * 100.0 / COUNT(contracts.contract_id) > 1
   AND COUNT(CASE WHEN contracts.contract_status = 'terminated' THEN 1 END) >= 3;","SELECT a.agent_id, a.agent_name, ass.total_contracts, ass.unfair_sale_count, ROUND(100.0 * ass.unfair_sale_count / ass.total_contracts, 2) AS unfair_sale_rate, pr.product_category FROM agents a JOIN agent_sales_stats ass ON ass.agent_id = a.agent_id JOIN contracts c ON c.agent_id = a.agent_id JOIN products pr ON c.product_id = pr.product_id WHERE ass.reference_year = CAST(STRFTIME('%Y', 'now') AS INTEGER) - 1 AND ass.unfair_sale_count >= 3 AND CAST(ass.unfair_sale_count AS REAL) / ass.total_contracts >= 0.01 GROUP BY a.agent_id, a.agent_name, ass.total_contracts, ass.unfair_sale_count, pr.product_category ORDER BY unfair_sale_rate DESC",1,0,0,1396.67,,
UW069,사기탐지,challenging,medium,2,semantic_layer,"SELECT sales_channels.channel_type, products.product_category
FROM sales_channels
JOIN contracts ON sales_channels.channel_id = contracts.contract_id
JOIN products ON contracts.product_id = products.product_id
GROUP BY sales_channels.channel_type, products.product_category
HAVING COUNT(CASE WHEN contracts.contract_status = 'terminated' THEN 1 END) * 100.0 / COUNT(contracts.contract_id) > 1
AND COUNT(CASE WHEN contracts.contract_status = 'terminated' THEN 1 END) >= 3;","SELECT a.agent_id, a.agent_name, ass.total_contracts, ass.unfair_sale_count, ROUND(100.0 * ass.unfair_sale_count / ass.total_contracts, 2) AS unfair_sale_rate, pr.product_category FROM agents a JOIN agent_sales_stats ass ON ass.agent_id = a.agent_id JOIN contracts c ON c.agent_id = a.agent_id JOIN products pr ON c.product_id = pr.product_id WHERE ass.reference_year = CAST(STRFTIME('%Y', 'now') AS INTEGER) - 1 AND ass.unfair_sale_count >= 3 AND CAST(ass.unfair_sale_count AS REAL) / ass.total_contracts >= 0.01 GROUP BY a.agent_id, a.agent_name, ass.total_contracts, ass.unfair_sale_count, pr.product_category ORDER BY unfair_sale_rate DESC",1,0,0,1906.79,,
UW069,사기탐지,challenging,medium,3,semantic_layer,"SELECT sales_channels.channel_type, COUNT(sales_channels.channel_id) AS 모집건수
FROM sales_channels
JOIN contracts ON sales_channels.channel_id = contracts.contract_id
WHERE (SELECT COUNT(*) FROM contracts WHERE contracts.contract_status = 'terminated') * 100.0 / COUNT(contracts.contract_id) > 1
GROUP BY sales_channels.channel_type
HAVING COUNT(sales_channels.channel_id) >= 3;","SELECT a.agent_id, a.agent_name, ass.total_contracts, ass.unfair_sale_count, ROUND(100.0 * ass.unfair_sale_count / ass.total_contracts, 2) AS unfair_sale_rate, pr.product_category FROM agents a JOIN agent_sales_stats ass ON ass.agent_id = a.agent_id JOIN contracts c ON c.agent_id = a.agent_id JOIN products pr ON c.product_id = pr.product_id WHERE ass.reference_year = CAST(STRFTIME('%Y', 'now') AS INTEGER) - 1 AND ass.unfair_sale_count >= 3 AND CAST(ass.unfair_sale_count AS REAL) / ass.total_contracts >= 0.01 GROUP BY a.agent_id, a.agent_name, ass.total_contracts, ass.unfair_sale_count, pr.product_category ORDER BY unfair_sale_rate DESC",0,0,0,1994.53,,pred_sql 오류: misuse of aggregate: COUNT()
UW070,사기탐지,moderate,high,1,semantic_layer,"SELECT COUNT(contracts.contract_id) AS 계약수, AVG(contracts.policyholder_reserve) AS 평균계약자적립액
FROM contracts
JOIN products ON contracts.product_id = products.product_id
JOIN sales_channels ON contracts.sales_channel_id = sales_channels.channel_id
WHERE products.product_category = 'variable' AND sales_channels.channel_type = '모집' AND sales_channels.voice_recording_completed = 1;","SELECT vr.agent_id, a.agent_name, COUNT(c.contract_id) AS contract_count, ROUND(AVG(c.policyholder_reserve), 0) AS avg_reserve FROM violation_records vr JOIN agents a ON a.agent_id = vr.agent_id JOIN contracts c ON c.agent_id = vr.agent_id JOIN products pr ON c.product_id = pr.product_id WHERE vr.violation_type = 'principal_guarantee_solicitation' AND pr.product_category = 'variable' AND c.contract_status = 'active' GROUP BY vr.agent_id, a.agent_name ORDER BY contract_count DESC",0,0,3,1453.93,,pred_sql 오류: no such column: contracts.sales_channel_id
UW070,사기탐지,moderate,high,2,semantic_layer,"SELECT COUNT(contracts.contract_id) AS 계약수, AVG(contracts.policyholder_reserve) AS 평균계약자적립액
FROM contracts
JOIN products ON contracts.product_id = products.product_id
JOIN sales_channels ON contracts.sales_channel_id = sales_channels.channel_id
WHERE products.product_category = 'variable' AND sales_channels.channel_type = '모집' AND sales_channels.voice_recording_completed = 1;","SELECT vr.agent_id, a.agent_name, COUNT(c.contract_id) AS contract_count, ROUND(AVG(c.policyholder_reserve), 0) AS avg_reserve FROM violation_records vr JOIN agents a ON a.agent_id = vr.agent_id JOIN contracts c ON c.agent_id = vr.agent_id JOIN products pr ON c.product_id = pr.product_id WHERE vr.violation_type = 'principal_guarantee_solicitation' AND pr.product_category = 'variable' AND c.contract_status = 'active' GROUP BY vr.agent_id, a.agent_name ORDER BY contract_count DESC",0,0,3,1447.45,,pred_sql 오류: no such column: contracts.sales_channel_id
UW070,사기탐지,moderate,high,3,semantic_layer,"SELECT COUNT(contracts.contract_id) AS 계약수, AVG(contracts.policyholder_reserve) AS 평균계약자적립액
FROM contracts
JOIN products ON contracts.product_id = products.product_id
JOIN sales_channels ON contracts.sales_channel_id = sales_channels.channel_id
WHERE products.product_category = 'variable' AND sales_channels.channel_type = '모집' AND sales_channels.voice_recording_completed = 1;","SELECT vr.agent_id, a.agent_name, COUNT(c.contract_id) AS contract_count, ROUND(AVG(c.policyholder_reserve), 0) AS avg_reserve FROM violation_records vr JOIN agents a ON a.agent_id = vr.agent_id JOIN contracts c ON c.agent_id = vr.agent_id JOIN products pr ON c.product_id = pr.product_id WHERE vr.violation_type = 'principal_guarantee_solicitation' AND pr.product_category = 'variable' AND c.contract_status = 'active' GROUP BY vr.agent_id, a.agent_name ORDER BY contract_count DESC",0,0,3,1831.13,,pred_sql 오류: no such column: contracts.sales_channel_id
UW071,고지의무,moderate,medium,1,semantic_layer,"SELECT COUNT(contracts.contract_id) AS 모집건수, AVG(contracts.monthly_premium) AS 평균보험료
FROM contracts
JOIN sales_channels ON contracts.contract_id = sales_channels.channel_id
WHERE sales_channels.channel_type = 'telemarketing' AND sales_channels.voice_recording_completed = 0;","SELECT COUNT(c.contract_id) AS missing_recording_count, ROUND(AVG(c.monthly_premium), 0) AS avg_monthly_premium FROM contracts c JOIN sales_channels sc ON sc.contract_id = c.contract_id WHERE sc.channel_type = 'telemarketing' AND sc.voice_recording_completed = 0 AND c.contract_date >= DATE('now', '-1 year')",1,1,1,1138.76,,
UW071,고지의무,moderate,medium,2,semantic_layer,"SELECT COUNT(contracts.contract_id) AS 모집건수, AVG(contracts.monthly_premium) AS 평균보험료
FROM contracts
JOIN sales_channels ON contracts.contract_id = sales_channels.channel_id
WHERE sales_channels.channel_type = 'telemarketing' AND sales_channels.voice_recording_completed = 0;","SELECT COUNT(c.contract_id) AS missing_recording_count, ROUND(AVG(c.monthly_premium), 0) AS avg_monthly_premium FROM contracts c JOIN sales_channels sc ON sc.contract_id = c.contract_id WHERE sc.channel_type = 'telemarketing' AND sc.voice_recording_completed = 0 AND c.contract_date >= DATE('now', '-1 year')",1,1,1,1114.67,,
UW071,고지의무,moderate,medium,3,semantic_layer,"SELECT COUNT(contracts.contract_id) AS 모집건수, AVG(contracts.monthly_premium) AS 평균보험료
FROM contracts
JOIN sales_channels ON contracts.contract_id = sales_channels.channel_id
WHERE sales_channels.channel_type = 'telemarketing' AND sales_channels.voice_recording_completed = 0;","SELECT COUNT(c.contract_id) AS missing_recording_count, ROUND(AVG(c.monthly_premium), 0) AS avg_monthly_premium FROM contracts c JOIN sales_channels sc ON sc.contract_id = c.contract_id WHERE sc.channel_type = 'telemarketing' AND sc.voice_recording_completed = 0 AND c.contract_date >= DATE('now', '-1 year')",1,1,1,1310.5,,
UW072,고지의무,challenging,medium,1,semantic_layer,"SELECT products.product_name, 
       COUNT(contracts.contract_id) AS contract_count, 
       (COUNT(contracts.contract_id) * 1.0 / (SELECT COUNT(*) FROM contracts WHERE contracts.contract_id IN (SELECT sales_channels.channel_id FROM sales_channels WHERE sales_channels.channel_type = 'telemarketing'))) AS cancellation_rate
FROM contracts
JOIN sales_channels ON contracts.contract_id = sales_channels.channel_id
JOIN quality_checks ON sales_channels.channel_id = quality_checks.channel_id
JOIN products ON contracts.product_id = products.product_id
WHERE sales_channels.channel_type = 'telemarketing' 
  AND quality_checks.check_result = 'insufficient_explanation'
GROUP BY products.product_name;","SELECT pr.product_name, COUNT(c.contract_id) AS insufficient_count, SUM(CASE WHEN c.contract_status = 'withdrawn' THEN 1 ELSE 0 END) AS withdrawal_count, ROUND(100.0 * SUM(CASE WHEN c.contract_status = 'withdrawn' THEN 1 ELSE 0 END) / COUNT(c.contract_id), 2) AS withdrawal_rate FROM contracts c JOIN products pr ON c.product_id = pr.product_id JOIN sales_channels sc ON sc.contract_id = c.contract_id JOIN quality_checks qc ON qc.contract_id = c.contract_id WHERE sc.channel_type = 'telemarketing' AND qc.check_result = 'insufficient_explanation' AND qc.check_date >= DATE('now', '-6 months') GROUP BY pr.product_name ORDER BY insufficient_count DESC",0,0,0,2057.81,,pred_sql 오류: no such column: quality_checks.channel_id
UW072,고지의무,challenging,medium,2,semantic_layer,"SELECT products.product_name, 
       COUNT(contracts.contract_id) AS contract_count, 
       (COUNT(contracts.contract_id) * 1.0 / (SELECT COUNT(*) FROM contracts JOIN sales_channels ON contracts.contract_id = sales_channels.channel_id WHERE sales_channels.channel_type = 'telemarketing')) AS cancellation_rate
FROM contracts 
JOIN sales_channels ON contracts.contract_id = sales_channels.channel_id 
JOIN quality_checks ON sales_channels.channel_id = quality_checks.channel_id 
JOIN products ON contracts.product_id = products.product_id 
WHERE sales_channels.channel_type = 'telemarketing' 
  AND quality_checks.check_result = 'insufficient_explanation'
GROUP BY products.product_name;","SELECT pr.product_name, COUNT(c.contract_id) AS insufficient_count, SUM(CASE WHEN c.contract_status = 'withdrawn' THEN 1 ELSE 0 END) AS withdrawal_count, ROUND(100.0 * SUM(CASE WHEN c.contract_status = 'withdrawn' THEN 1 ELSE 0 END) / COUNT(c.contract_id), 2) AS withdrawal_rate FROM contracts c JOIN products pr ON c.product_id = pr.product_id JOIN sales_channels sc ON sc.contract_id = c.contract_id JOIN quality_checks qc ON qc.contract_id = c.contract_id WHERE sc.channel_type = 'telemarketing' AND qc.check_result = 'insufficient_explanation' AND qc.check_date >= DATE('now', '-6 months') GROUP BY pr.product_name ORDER BY insufficient_count DESC",0,0,0,2202.66,,pred_sql 오류: no such column: quality_checks.channel_id
UW072,고지의무,challenging,medium,3,semantic_layer,"SELECT 
    products.product_name,
    COUNT(contracts.contract_id) AS contract_count,
    (COUNT(contracts.contract_id) * 1.0 / NULLIF(COUNT(sales_channels.channel_id), 0)) AS cancellation_rate
FROM 
    contracts
JOIN 
    sales_channels ON contracts.contract_id = sales_channels.channel_id
JOIN 
    quality_checks ON sales_channels.channel_id = quality_checks.channel_id
JOIN 
    products ON contracts.product_id = products.product_id
WHERE 
    sales_channels.channel_type = 'telemarketing' 
    AND quality_checks.check_result = 'insufficient_explanation'
GROUP BY 
    products.product_name;","SELECT pr.product_name, COUNT(c.contract_id) AS insufficient_count, SUM(CASE WHEN c.contract_status = 'withdrawn' THEN 1 ELSE 0 END) AS withdrawal_count, ROUND(100.0 * SUM(CASE WHEN c.contract_status = 'withdrawn' THEN 1 ELSE 0 END) / COUNT(c.contract_id), 2) AS withdrawal_rate FROM contracts c JOIN products pr ON c.product_id = pr.product_id JOIN sales_channels sc ON sc.contract_id = c.contract_id JOIN quality_checks qc ON qc.contract_id = c.contract_id WHERE sc.channel_type = 'telemarketing' AND qc.check_result = 'insufficient_explanation' AND qc.check_date >= DATE('now', '-6 months') GROUP BY pr.product_name ORDER BY insufficient_count DESC",0,0,0,1796.34,,pred_sql 오류: no such column: quality_checks.channel_id
UW073,사기탐지,challenging,low,1,semantic_layer,"SELECT sales_channels.channel_type, COUNT(contracts.contract_id) 
FROM contracts 
JOIN products ON contracts.product_id = products.product_id 
JOIN sales_channels ON contracts.sales_channel_id = sales_channels.channel_id 
WHERE products.medical_insurance_subtype != 'basic' 
GROUP BY sales_channels.channel_type;","SELECT sc.channel_type, COUNT(DISTINCT c.contract_id) AS bundled_sale_count FROM contracts c JOIN contract_bundles cb ON cb.main_contract_id = c.contract_id JOIN products pr ON c.product_id = pr.product_id JOIN sales_channels sc ON sc.contract_id = c.contract_id WHERE pr.product_type = 'actual_loss_medical' AND pr.medical_insurance_subtype = 'basic' AND cb.bundled_product_id IS NOT NULL AND pr.product_group NOT IN ('group', 'travel') GROUP BY sc.channel_type ORDER BY bundled_sale_count DESC",0,0,0,1328.25,,pred_sql 오류: no such column: contracts.sales_channel_id
UW073,사기탐지,challenging,low,2,semantic_layer,"SELECT sales_channels.channel_type, COUNT(contracts.contract_id) 
FROM contracts 
JOIN products ON contracts.product_id = products.product_id 
JOIN sales_channels ON contracts.channel_id = sales_channels.channel_id 
WHERE products.medical_insurance_subtype != 'basic' 
GROUP BY sales_channels.channel_type;","SELECT sc.channel_type, COUNT(DISTINCT c.contract_id) AS bundled_sale_count FROM contracts c JOIN contract_bundles cb ON cb.main_contract_id = c.contract_id JOIN products pr ON c.product_id = pr.product_id JOIN sales_channels sc ON sc.contract_id = c.contract_id WHERE pr.product_type = 'actual_loss_medical' AND pr.medical_insurance_subtype = 'basic' AND cb.bundled_product_id IS NOT NULL AND pr.product_group NOT IN ('group', 'travel') GROUP BY sc.channel_type ORDER BY bundled_sale_count DESC",0,0,0,6978.85,,pred_sql 오류: no such column: contracts.channel_id
