question_id,category,difficulty,sensitive_info_level,iteration,method,pred_sql,gold_sql,ex,pred_rows,gold_rows,latency_ms,api_error,exec_error
UW066,재무리스크,moderate,medium,3,text2sql,"SELECT COUNT(*) AS loan_count, 
       SUM(loan_balance) AS total_loan_balance, 
       SUM(CASE WHEN asset_classification = 'precautionary' THEN loan_balance * 0.1 ELSE 0 END) AS required_allowance, 
       SUM(actual_allowance) AS actual_allowance
FROM asset_loan_classifications
WHERE loan_type = 'household';","SELECT COUNT(alc.loan_id) AS loan_count, SUM(alc.loan_balance) AS total_balance, SUM(alc.loan_balance * 0.10) AS required_allowance, SUM(alc.actual_allowance) AS actual_allowance, SUM(alc.loan_balance * 0.10) - SUM(alc.actual_allowance) AS shortfall FROM asset_loan_classifications alc WHERE alc.loan_type = 'household' AND alc.asset_classification = 'precautionary'",0,1,1,1420.41,,
UW067,계약심사,moderate,medium,1,text2sql,"SELECT a.product_id, COUNT(c.contract_id) AS contract_count
FROM actuary_opinions a
JOIN contracts c ON a.product_id = c.product_id
WHERE a.verification_item = 'liability_reserve' AND a.opinion_result = 'adverse'
GROUP BY a.product_id;","SELECT ao.product_id, pr.product_name, ao.verification_item, ao.opinion_result, COUNT(c.contract_id) AS affected_contract_count FROM actuary_opinions ao JOIN products pr ON pr.product_id = ao.product_id LEFT JOIN contracts c ON c.product_id = ao.product_id AND c.contract_status = 'active' WHERE ao.verification_item = 'liability_reserve' AND ao.opinion_result = 'adverse' AND ao.submission_year = CAST(STRFTIME('%Y', 'now') AS INTEGER) - 1 GROUP BY ao.product_id, pr.product_name, ao.verification_item, ao.opinion_result",1,0,0,1589.53,,
UW067,계약심사,moderate,medium,2,text2sql,"SELECT a.product_id, COUNT(c.contract_id) AS contract_count
FROM actuary_opinions a
JOIN contracts c ON a.product_id = c.product_id
WHERE a.verification_item = 'liability_reserve' AND a.opinion_result = 'adverse'
GROUP BY a.product_id;","SELECT ao.product_id, pr.product_name, ao.verification_item, ao.opinion_result, COUNT(c.contract_id) AS affected_contract_count FROM actuary_opinions ao JOIN products pr ON pr.product_id = ao.product_id LEFT JOIN contracts c ON c.product_id = ao.product_id AND c.contract_status = 'active' WHERE ao.verification_item = 'liability_reserve' AND ao.opinion_result = 'adverse' AND ao.submission_year = CAST(STRFTIME('%Y', 'now') AS INTEGER) - 1 GROUP BY ao.product_id, pr.product_name, ao.verification_item, ao.opinion_result",1,0,0,1200.05,,
UW067,계약심사,moderate,medium,3,text2sql,"SELECT a.product_id, COUNT(c.contract_id) AS contract_count
FROM actuary_opinions a
JOIN contracts c ON a.product_id = c.product_id
WHERE a.verification_item = 'liability_reserve' AND a.opinion_result = 'adverse'
GROUP BY a.product_id;","SELECT ao.product_id, pr.product_name, ao.verification_item, ao.opinion_result, COUNT(c.contract_id) AS affected_contract_count FROM actuary_opinions ao JOIN products pr ON pr.product_id = ao.product_id LEFT JOIN contracts c ON c.product_id = ao.product_id AND c.contract_status = 'active' WHERE ao.verification_item = 'liability_reserve' AND ao.opinion_result = 'adverse' AND ao.submission_year = CAST(STRFTIME('%Y', 'now') AS INTEGER) - 1 GROUP BY ao.product_id, pr.product_name, ao.verification_item, ao.opinion_result",1,0,0,1255.13,,
UW068,보험료산출,moderate,medium,1,text2sql,"SELECT 
    (insured_age_at_contract / 10) * 10 AS age_group,
    AVG(sum_insured) AS average_sum_insured,
    STDEV(sum_insured) AS stddev_sum_insured
FROM 
    contracts
WHERE 
    contract_status = 'active'
GROUP BY 
    age_group;","SELECT (i.age_at_entry / 10) * 10 AS age_group_start, (i.age_at_entry / 10) * 10 + 9 AS age_group_end, COUNT(ct.contract_id) AS contract_count, ROUND(AVG(ct.sum_insured), 0) AS avg_sum_insured, ROUND(  AVG(ct.sum_insured * ct.sum_insured) - AVG(ct.sum_insured) * AVG(ct.sum_insured), 0) AS variance_sum_insured FROM contracts ct JOIN insured i ON i.insured_id = ct.insured_id JOIN products pr ON ct.product_id = pr.product_id WHERE pr.insurance_type = 'life' AND ct.contract_status = 'active' GROUP BY age_group_start, age_group_end ORDER BY age_group_start",0,0,6,1268.4,,pred_sql 오류: no such function: STDEV
UW068,보험료산출,moderate,medium,2,text2sql,"SELECT 
    (insured_age_at_contract / 10) * 10 AS age_group,
    AVG(sum_insured) AS average_sum_insured,
    (SELECT 
        SQRT(AVG((sum_insured - avg_sum_insured) * (sum_insured - avg_sum_insured)))
     FROM contracts
     WHERE contract_status = 'active' 
     GROUP BY (insured_age_at_contract / 10) * 10) AS stddev_sum_insured
FROM contracts
WHERE contract_status = 'active'
GROUP BY age_group;","SELECT (i.age_at_entry / 10) * 10 AS age_group_start, (i.age_at_entry / 10) * 10 + 9 AS age_group_end, COUNT(ct.contract_id) AS contract_count, ROUND(AVG(ct.sum_insured), 0) AS avg_sum_insured, ROUND(  AVG(ct.sum_insured * ct.sum_insured) - AVG(ct.sum_insured) * AVG(ct.sum_insured), 0) AS variance_sum_insured FROM contracts ct JOIN insured i ON i.insured_id = ct.insured_id JOIN products pr ON ct.product_id = pr.product_id WHERE pr.insurance_type = 'life' AND ct.contract_status = 'active' GROUP BY age_group_start, age_group_end ORDER BY age_group_start",0,0,6,1802.78,,pred_sql 오류: no such function: SQRT
UW068,보험료산출,moderate,medium,3,text2sql,"SELECT 
    (insured_age_at_contract / 10) * 10 AS age_group,
    AVG(sum_insured) AS average_sum_insured,
    (SELECT 
        SQRT(AVG((sum_insured - avg_sum_insured) * (sum_insured - avg_sum_insured)))
     FROM contracts
     WHERE insured_age_at_contract BETWEEN age_group AND age_group + 9
     AND contract_status = 'active') AS stddev_sum_insured
FROM contracts
WHERE contract_status = 'active'
GROUP BY age_group;","SELECT (i.age_at_entry / 10) * 10 AS age_group_start, (i.age_at_entry / 10) * 10 + 9 AS age_group_end, COUNT(ct.contract_id) AS contract_count, ROUND(AVG(ct.sum_insured), 0) AS avg_sum_insured, ROUND(  AVG(ct.sum_insured * ct.sum_insured) - AVG(ct.sum_insured) * AVG(ct.sum_insured), 0) AS variance_sum_insured FROM contracts ct JOIN insured i ON i.insured_id = ct.insured_id JOIN products pr ON ct.product_id = pr.product_id WHERE pr.insurance_type = 'life' AND ct.contract_status = 'active' GROUP BY age_group_start, age_group_end ORDER BY age_group_start",0,0,6,1924.03,,pred_sql 오류: no such function: SQRT
UW069,사기탐지,challenging,medium,1,text2sql,"SELECT a.agent_id, a.agent_name, p.product_type
FROM agents a
JOIN agent_sales_stats ass ON a.agent_id = ass.agent_id
JOIN contracts c ON a.agent_id = c.agent_id
JOIN products p ON c.product_id = p.product_id
WHERE (ass.unfair_sale_count * 100.0 / ass.total_contracts) >= 1
AND ass.unfair_sale_count >= 3;","SELECT a.agent_id, a.agent_name, ass.total_contracts, ass.unfair_sale_count, ROUND(100.0 * ass.unfair_sale_count / ass.total_contracts, 2) AS unfair_sale_rate, pr.product_category FROM agents a JOIN agent_sales_stats ass ON ass.agent_id = a.agent_id JOIN contracts c ON c.agent_id = a.agent_id JOIN products pr ON c.product_id = pr.product_id WHERE ass.reference_year = CAST(STRFTIME('%Y', 'now') AS INTEGER) - 1 AND ass.unfair_sale_count >= 3 AND CAST(ass.unfair_sale_count AS REAL) / ass.total_contracts >= 0.01 GROUP BY a.agent_id, a.agent_name, ass.total_contracts, ass.unfair_sale_count, pr.product_category ORDER BY unfair_sale_rate DESC",0,45,0,1518.09,,
UW069,사기탐지,challenging,medium,2,text2sql,"SELECT a.agent_id, a.agent_name, p.product_type
FROM agents a
JOIN agent_sales_stats ass ON a.agent_id = ass.agent_id
JOIN contracts c ON ass.stat_id = c.agent_id
JOIN products p ON c.product_id = p.product_id
WHERE (ass.unfair_sale_count * 100.0 / ass.total_contracts) >= 1
AND ass.unfair_sale_count >= 3;","SELECT a.agent_id, a.agent_name, ass.total_contracts, ass.unfair_sale_count, ROUND(100.0 * ass.unfair_sale_count / ass.total_contracts, 2) AS unfair_sale_rate, pr.product_category FROM agents a JOIN agent_sales_stats ass ON ass.agent_id = a.agent_id JOIN contracts c ON c.agent_id = a.agent_id JOIN products pr ON c.product_id = pr.product_id WHERE ass.reference_year = CAST(STRFTIME('%Y', 'now') AS INTEGER) - 1 AND ass.unfair_sale_count >= 3 AND CAST(ass.unfair_sale_count AS REAL) / ass.total_contracts >= 0.01 GROUP BY a.agent_id, a.agent_name, ass.total_contracts, ass.unfair_sale_count, pr.product_category ORDER BY unfair_sale_rate DESC",1,0,0,1523.52,,
UW069,사기탐지,challenging,medium,3,text2sql,"SELECT a.agent_id, a.agent_name, p.product_type
FROM agents a
JOIN agent_sales_stats ass ON a.agent_id = ass.agent_id
JOIN contracts c ON a.agent_id = c.agent_id
JOIN products p ON c.product_id = p.product_id
WHERE (ass.unfair_sale_count * 100.0 / ass.total_contracts) >= 1
AND ass.unfair_sale_count >= 3;","SELECT a.agent_id, a.agent_name, ass.total_contracts, ass.unfair_sale_count, ROUND(100.0 * ass.unfair_sale_count / ass.total_contracts, 2) AS unfair_sale_rate, pr.product_category FROM agents a JOIN agent_sales_stats ass ON ass.agent_id = a.agent_id JOIN contracts c ON c.agent_id = a.agent_id JOIN products pr ON c.product_id = pr.product_id WHERE ass.reference_year = CAST(STRFTIME('%Y', 'now') AS INTEGER) - 1 AND ass.unfair_sale_count >= 3 AND CAST(ass.unfair_sale_count AS REAL) / ass.total_contracts >= 0.01 GROUP BY a.agent_id, a.agent_name, ass.total_contracts, ass.unfair_sale_count, pr.product_category ORDER BY unfair_sale_rate DESC",0,45,0,3419.88,,
UW070,사기탐지,moderate,high,1,text2sql,"SELECT COUNT(c.contract_id) AS contract_count, AVG(c.policyholder_reserve) AS average_policyholder_reserve
FROM contracts c
JOIN violation_records v ON c.agent_id = v.agent_id
WHERE v.violation_type = 'unfair_sale';","SELECT vr.agent_id, a.agent_name, COUNT(c.contract_id) AS contract_count, ROUND(AVG(c.policyholder_reserve), 0) AS avg_reserve FROM violation_records vr JOIN agents a ON a.agent_id = vr.agent_id JOIN contracts c ON c.agent_id = vr.agent_id JOIN products pr ON c.product_id = pr.product_id WHERE vr.violation_type = 'principal_guarantee_solicitation' AND pr.product_category = 'variable' AND c.contract_status = 'active' GROUP BY vr.agent_id, a.agent_name ORDER BY contract_count DESC",0,1,3,1080.27,,
UW070,사기탐지,moderate,high,2,text2sql,"SELECT COUNT(c.contract_id) AS contract_count, AVG(c.policyholder_reserve) AS average_policyholder_reserve
FROM contracts c
JOIN agents a ON c.agent_id = a.agent_id
JOIN violation_records v ON a.agent_id = v.agent_id
WHERE v.violation_type = 'unfair_sale' AND c.contract_type = '변액보험';","SELECT vr.agent_id, a.agent_name, COUNT(c.contract_id) AS contract_count, ROUND(AVG(c.policyholder_reserve), 0) AS avg_reserve FROM violation_records vr JOIN agents a ON a.agent_id = vr.agent_id JOIN contracts c ON c.agent_id = vr.agent_id JOIN products pr ON c.product_id = pr.product_id WHERE vr.violation_type = 'principal_guarantee_solicitation' AND pr.product_category = 'variable' AND c.contract_status = 'active' GROUP BY vr.agent_id, a.agent_name ORDER BY contract_count DESC",0,1,3,1315.74,,
UW070,사기탐지,moderate,high,3,text2sql,"SELECT COUNT(c.contract_id) AS contract_count, AVG(c.policyholder_reserve) AS average_policyholder_reserve
FROM contracts c
JOIN underwriting_decisions ud ON c.contract_id = ud.contract_id
JOIN violation_records vr ON c.agent_id = vr.agent_id
WHERE vr.violation_type = 'unfair_sale' AND ud.product_id IN (SELECT product_id FROM products WHERE product_type = 'variable');","SELECT vr.agent_id, a.agent_name, COUNT(c.contract_id) AS contract_count, ROUND(AVG(c.policyholder_reserve), 0) AS avg_reserve FROM violation_records vr JOIN agents a ON a.agent_id = vr.agent_id JOIN contracts c ON c.agent_id = vr.agent_id JOIN products pr ON c.product_id = pr.product_id WHERE vr.violation_type = 'principal_guarantee_solicitation' AND pr.product_category = 'variable' AND c.contract_status = 'active' GROUP BY vr.agent_id, a.agent_name ORDER BY contract_count DESC",0,1,3,1667.07,,
UW071,고지의무,moderate,medium,1,text2sql,"SELECT COUNT(*) AS missing_voice_recordings, AVG(c.current_monthly_premium_krw) AS average_premium
FROM contracts c
JOIN sales_channels s ON c.contract_id = s.contract_id
WHERE s.channel_type = 'telemarketing' AND s.voice_recording_completed = 0;","SELECT COUNT(c.contract_id) AS missing_recording_count, ROUND(AVG(c.monthly_premium), 0) AS avg_monthly_premium FROM contracts c JOIN sales_channels sc ON sc.contract_id = c.contract_id WHERE sc.channel_type = 'telemarketing' AND sc.voice_recording_completed = 0 AND c.contract_date >= DATE('now', '-1 year')",0,1,1,1602.64,,
UW071,고지의무,moderate,medium,2,text2sql,"SELECT COUNT(*) AS missing_voice_recordings, AVG(c.current_monthly_premium_krw) AS average_premium
FROM contracts c
JOIN sales_channels s ON c.contract_id = s.contract_id
WHERE s.channel_type = 'telemarketing' AND s.voice_recording_completed = 0;","SELECT COUNT(c.contract_id) AS missing_recording_count, ROUND(AVG(c.monthly_premium), 0) AS avg_monthly_premium FROM contracts c JOIN sales_channels sc ON sc.contract_id = c.contract_id WHERE sc.channel_type = 'telemarketing' AND sc.voice_recording_completed = 0 AND c.contract_date >= DATE('now', '-1 year')",0,1,1,1306.29,,
UW071,고지의무,moderate,medium,3,text2sql,"SELECT COUNT(*) AS missing_voice_recordings, AVG(c.current_monthly_premium_krw) AS average_premium
FROM contracts c
JOIN sales_channels s ON c.contract_id = s.contract_id
WHERE s.channel_type = 'telemarketing' AND s.voice_recording_completed = 0;","SELECT COUNT(c.contract_id) AS missing_recording_count, ROUND(AVG(c.monthly_premium), 0) AS avg_monthly_premium FROM contracts c JOIN sales_channels sc ON sc.contract_id = c.contract_id WHERE sc.channel_type = 'telemarketing' AND sc.voice_recording_completed = 0 AND c.contract_date >= DATE('now', '-1 year')",0,1,1,1440.45,,
UW072,고지의무,challenging,medium,1,text2sql,"SELECT 
    p.product_name,
    COUNT(q.check_id) AS insufficient_explanation_count,
    (COUNT(w.withdrawal_id) * 1.0 / COUNT(c.contract_id)) AS withdrawal_rate
FROM 
    quality_checks q
JOIN 
    contracts c ON q.contract_id = c.contract_id
JOIN 
    products p ON c.product_id = p.product_id
LEFT JOIN 
    contract_withdrawals w ON c.contract_id = w.contract_id
WHERE 
    q.check_result = 'insufficient_explanation' 
    AND c.contract_id IN (SELECT contract_id FROM sales_channels WHERE channel_type = 'telemarketing')
GROUP BY 
    p.product_name;","SELECT pr.product_name, COUNT(c.contract_id) AS insufficient_count, SUM(CASE WHEN c.contract_status = 'withdrawn' THEN 1 ELSE 0 END) AS withdrawal_count, ROUND(100.0 * SUM(CASE WHEN c.contract_status = 'withdrawn' THEN 1 ELSE 0 END) / COUNT(c.contract_id), 2) AS withdrawal_rate FROM contracts c JOIN products pr ON c.product_id = pr.product_id JOIN sales_channels sc ON sc.contract_id = c.contract_id JOIN quality_checks qc ON qc.contract_id = c.contract_id WHERE sc.channel_type = 'telemarketing' AND qc.check_result = 'insufficient_explanation' AND qc.check_date >= DATE('now', '-6 months') GROUP BY pr.product_name ORDER BY insufficient_count DESC",0,1,0,2367.5,,
UW072,고지의무,challenging,medium,2,text2sql,"SELECT 
    p.product_name,
    COUNT(q.check_id) AS insufficient_explanation_count,
    (COUNT(w.withdrawal_id) * 1.0 / COUNT(c.contract_id)) AS withdrawal_rate
FROM 
    quality_checks q
JOIN 
    contracts c ON q.contract_id = c.contract_id
JOIN 
    products p ON c.product_id = p.product_id
LEFT JOIN 
    contract_withdrawals w ON c.contract_id = w.contract_id
WHERE 
    q.check_result = 'insufficient_explanation' 
    AND c.contract_id IN (SELECT contract_id FROM sales_channels WHERE channel_type = 'telemarketing')
GROUP BY 
    p.product_name;","SELECT pr.product_name, COUNT(c.contract_id) AS insufficient_count, SUM(CASE WHEN c.contract_status = 'withdrawn' THEN 1 ELSE 0 END) AS withdrawal_count, ROUND(100.0 * SUM(CASE WHEN c.contract_status = 'withdrawn' THEN 1 ELSE 0 END) / COUNT(c.contract_id), 2) AS withdrawal_rate FROM contracts c JOIN products pr ON c.product_id = pr.product_id JOIN sales_channels sc ON sc.contract_id = c.contract_id JOIN quality_checks qc ON qc.contract_id = c.contract_id WHERE sc.channel_type = 'telemarketing' AND qc.check_result = 'insufficient_explanation' AND qc.check_date >= DATE('now', '-6 months') GROUP BY pr.product_name ORDER BY insufficient_count DESC",0,1,0,2569.52,,
UW072,고지의무,challenging,medium,3,text2sql,"SELECT 
    p.product_name,
    COUNT(q.check_id) AS insufficient_explanation_count,
    (COUNT(w.withdrawal_id) * 1.0 / COUNT(c.contract_id)) AS withdrawal_rate
FROM 
    quality_checks q
JOIN 
    contracts c ON q.contract_id = c.contract_id
JOIN 
    products p ON c.product_id = p.product_id
LEFT JOIN 
    contract_withdrawals w ON c.contract_id = w.contract_id
WHERE 
    q.check_result = 'insufficient_explanation' 
    AND c.contract_id IN (SELECT contract_id FROM sales_channels WHERE channel_type = 'telemarketing')
GROUP BY 
    p.product_name;","SELECT pr.product_name, COUNT(c.contract_id) AS insufficient_count, SUM(CASE WHEN c.contract_status = 'withdrawn' THEN 1 ELSE 0 END) AS withdrawal_count, ROUND(100.0 * SUM(CASE WHEN c.contract_status = 'withdrawn' THEN 1 ELSE 0 END) / COUNT(c.contract_id), 2) AS withdrawal_rate FROM contracts c JOIN products pr ON c.product_id = pr.product_id JOIN sales_channels sc ON sc.contract_id = c.contract_id JOIN quality_checks qc ON qc.contract_id = c.contract_id WHERE sc.channel_type = 'telemarketing' AND qc.check_result = 'insufficient_explanation' AND qc.check_date >= DATE('now', '-6 months') GROUP BY pr.product_name ORDER BY insufficient_count DESC",0,1,0,2668.02,,
UW073,사기탐지,challenging,low,1,text2sql,"SELECT sc.channel_type, COUNT(c.contract_id) AS contract_count
FROM contracts c
JOIN contract_bundles cb ON c.contract_id = cb.main_contract_id
JOIN products p ON c.product_id = p.product_id
JOIN sales_channels sc ON c.contract_id = sc.contract_id
WHERE p.product_category = 'medical' AND p.product_type = 'actual_loss_medical'
GROUP BY sc.channel_type;","SELECT sc.channel_type, COUNT(DISTINCT c.contract_id) AS bundled_sale_count FROM contracts c JOIN contract_bundles cb ON cb.main_contract_id = c.contract_id JOIN products pr ON c.product_id = pr.product_id JOIN sales_channels sc ON sc.contract_id = c.contract_id WHERE pr.product_type = 'actual_loss_medical' AND pr.medical_insurance_subtype = 'basic' AND cb.bundled_product_id IS NOT NULL AND pr.product_group NOT IN ('group', 'travel') GROUP BY sc.channel_type ORDER BY bundled_sale_count DESC",1,0,0,1407.77,,
UW073,사기탐지,challenging,low,2,text2sql,"SELECT sc.channel_type, COUNT(c.contract_id) AS contract_count
FROM contracts c
JOIN contract_bundles cb ON c.contract_id = cb.main_contract_id
JOIN products p ON c.product_id = p.product_id
JOIN sales_channels sc ON c.contract_id = sc.contract_id
WHERE p.product_category = 'medical' AND p.product_type = 'actual_loss_medical'
GROUP BY sc.channel_type;","SELECT sc.channel_type, COUNT(DISTINCT c.contract_id) AS bundled_sale_count FROM contracts c JOIN contract_bundles cb ON cb.main_contract_id = c.contract_id JOIN products pr ON c.product_id = pr.product_id JOIN sales_channels sc ON sc.contract_id = c.contract_id WHERE pr.product_type = 'actual_loss_medical' AND pr.medical_insurance_subtype = 'basic' AND cb.bundled_product_id IS NOT NULL AND pr.product_group NOT IN ('group', 'travel') GROUP BY sc.channel_type ORDER BY bundled_sale_count DESC",1,0,0,1648.25,,
UW073,사기탐지,challenging,low,3,text2sql,"SELECT sc.channel_type, COUNT(c.contract_id) AS contract_count
FROM contracts c
JOIN contract_bundles cb ON c.contract_id = cb.main_contract_id
JOIN products p ON c.product_id = p.product_id
JOIN sales_channels sc ON c.contract_id = sc.contract_id
WHERE p.product_category = 'medical' AND p.product_type = 'actual_loss_medical'
GROUP BY sc.channel_type;","SELECT sc.channel_type, COUNT(DISTINCT c.contract_id) AS bundled_sale_count FROM contracts c JOIN contract_bundles cb ON cb.main_contract_id = c.contract_id JOIN products pr ON c.product_id = pr.product_id JOIN sales_channels sc ON sc.contract_id = c.contract_id WHERE pr.product_type = 'actual_loss_medical' AND pr.medical_insurance_subtype = 'basic' AND cb.bundled_product_id IS NOT NULL AND pr.product_group NOT IN ('group', 'travel') GROUP BY sc.channel_type ORDER BY bundled_sale_count DESC",1,0,0,1630.89,,
UW074,보험료산출,moderate,low,1,text2sql,"SELECT product_type, 
       AVG(declared_rate_including_unrealized) AS avg_rate_including_unrealized, 
       AVG(declared_rate_excluding_unrealized) AS avg_rate_excluding_unrealized
FROM declared_rate_info
JOIN products ON declared_rate_info.product_id = products.product_id
GROUP BY product_type;","SELECT pr.product_category, dri.account_type, ROUND(AVG(dri.declared_rate_excluding_unrealized), 4) AS avg_rate_excluding, ROUND(AVG(dri.declared_rate_including_unrealized), 4) AS avg_rate_including, ROUND(AVG(dri.declared_rate_including_unrealized - dri.declared_rate_excluding_unrealized), 4) AS avg_rate_diff FROM declared_rate_info dri JOIN products pr ON pr.product_id = dri.product_id WHERE dri.rate_year = CAST(STRFTIME('%Y', 'now') AS INTEGER) GROUP BY pr.product_category, dri.account_type ORDER BY avg_rate_diff DESC",0,7,0,1308.7,,
UW074,보험료산출,moderate,low,2,text2sql,"SELECT product_type, 
       AVG(declared_rate_including_unrealized) AS avg_rate_including_unrealized, 
       AVG(declared_rate_excluding_unrealized) AS avg_rate_excluding_unrealized
FROM declared_rate_info
JOIN products ON declared_rate_info.product_id = products.product_id
GROUP BY product_type;","SELECT pr.product_category, dri.account_type, ROUND(AVG(dri.declared_rate_excluding_unrealized), 4) AS avg_rate_excluding, ROUND(AVG(dri.declared_rate_including_unrealized), 4) AS avg_rate_including, ROUND(AVG(dri.declared_rate_including_unrealized - dri.declared_rate_excluding_unrealized), 4) AS avg_rate_diff FROM declared_rate_info dri JOIN products pr ON pr.product_id = dri.product_id WHERE dri.rate_year = CAST(STRFTIME('%Y', 'now') AS INTEGER) GROUP BY pr.product_category, dri.account_type ORDER BY avg_rate_diff DESC",0,7,0,3674.34,,
UW074,보험료산출,moderate,low,3,text2sql,"SELECT product_type, 
       AVG(declared_rate_including_unrealized) AS avg_rate_including_unrealized, 
       AVG(declared_rate_excluding_unrealized) AS avg_rate_excluding_unrealized
FROM declared_rate_info
JOIN products ON declared_rate_info.product_id = products.product_id
GROUP BY product_type;","SELECT pr.product_category, dri.account_type, ROUND(AVG(dri.declared_rate_excluding_unrealized), 4) AS avg_rate_excluding, ROUND(AVG(dri.declared_rate_including_unrealized), 4) AS avg_rate_including, ROUND(AVG(dri.declared_rate_including_unrealized - dri.declared_rate_excluding_unrealized), 4) AS avg_rate_diff FROM declared_rate_info dri JOIN products pr ON pr.product_id = dri.product_id WHERE dri.rate_year = CAST(STRFTIME('%Y', 'now') AS INTEGER) GROUP BY pr.product_category, dri.account_type ORDER BY avg_rate_diff DESC",0,7,0,1872.02,,
UW075,보험료산출,challenging,low,1,text2sql,"SELECT * 
FROM products 
WHERE product_category = 'savings' 
AND payment_period_years >= 7 
AND front_loaded_cost_ratio >= 0.5;","SELECT pr.product_id, pr.product_name, pr.payment_period_years, pr.front_loaded_cost_ratio, COUNT(c.contract_id) AS active_count FROM products pr LEFT JOIN contracts c ON c.product_id = pr.product_id AND c.contract_status = 'active' WHERE pr.product_category = 'savings' AND pr.payment_period_years >= 7 AND pr.front_loaded_cost_ratio > 0.50 AND pr.contract_cost_distribution_type != 'uniform' GROUP BY pr.product_id, pr.product_name, pr.payment_period_years, pr.front_loaded_cost_ratio ORDER BY pr.front_loaded_cost_ratio DESC",0,1,1,1014.5,,
UW075,보험료산출,challenging,low,2,text2sql,"SELECT * 
FROM products 
WHERE product_category = 'savings' 
AND payment_period_years >= 7 
AND front_loaded_cost_ratio >= 0.5;","SELECT pr.product_id, pr.product_name, pr.payment_period_years, pr.front_loaded_cost_ratio, COUNT(c.contract_id) AS active_count FROM products pr LEFT JOIN contracts c ON c.product_id = pr.product_id AND c.contract_status = 'active' WHERE pr.product_category = 'savings' AND pr.payment_period_years >= 7 AND pr.front_loaded_cost_ratio > 0.50 AND pr.contract_cost_distribution_type != 'uniform' GROUP BY pr.product_id, pr.product_name, pr.payment_period_years, pr.front_loaded_cost_ratio ORDER BY pr.front_loaded_cost_ratio DESC",0,1,1,1094.47,,
UW075,보험료산출,challenging,low,3,text2sql,"SELECT * 
FROM products 
WHERE product_category = 'savings' 
AND payment_period_years >= 7 
AND front_loaded_cost_ratio >= 0.5;","SELECT pr.product_id, pr.product_name, pr.payment_period_years, pr.front_loaded_cost_ratio, COUNT(c.contract_id) AS active_count FROM products pr LEFT JOIN contracts c ON c.product_id = pr.product_id AND c.contract_status = 'active' WHERE pr.product_category = 'savings' AND pr.payment_period_years >= 7 AND pr.front_loaded_cost_ratio > 0.50 AND pr.contract_cost_distribution_type != 'uniform' GROUP BY pr.product_id, pr.product_name, pr.payment_period_years, pr.front_loaded_cost_ratio ORDER BY pr.front_loaded_cost_ratio DESC",0,1,1,1030.87,,
UW076,보험금지급,moderate,high,1,text2sql,"SELECT strftime('%Y', c.termination_date) AS year, COUNT(*) AS count
FROM contracts c
JOIN claims cl ON c.contract_id = cl.contract_id
WHERE cl.claim_type = '사망보험금'
  AND cl.paid_amount < c.total_paid_premium
  AND c.annuity_start_date IS NOT NULL
  AND c.termination_date IS NOT NULL
GROUP BY year;","SELECT STRFTIME('%Y', cl.claim_date) AS claim_year, COUNT(cl.claim_id) AS case_count, SUM(cl.paid_amount) AS total_death_benefit, SUM(c.total_paid_premium) AS total_paid_premium FROM claims cl JOIN contracts c ON c.contract_id = cl.contract_id JOIN insured i ON i.insured_id = c.insured_id JOIN products pr ON c.product_id = pr.product_id WHERE cl.claim_type = 'death' AND pr.product_category = 'annuity' AND c.annuity_start_date IS NOT NULL AND i.death_date > c.annuity_start_date AND cl.paid_amount < c.total_paid_premium GROUP BY STRFTIME('%Y', cl.claim_date) ORDER BY claim_year",1,0,0,1880.34,,
UW076,보험금지급,moderate,high,2,text2sql,"SELECT strftime('%Y', c.termination_date) AS year, COUNT(*) AS count
FROM contracts c
JOIN claims cl ON c.contract_id = cl.contract_id
WHERE cl.claim_type = '사망보험금'
  AND cl.paid_amount < c.total_paid_premium
  AND c.annuity_start_date IS NOT NULL
  AND cl.claim_status = '지급완료'
GROUP BY year;","SELECT STRFTIME('%Y', cl.claim_date) AS claim_year, COUNT(cl.claim_id) AS case_count, SUM(cl.paid_amount) AS total_death_benefit, SUM(c.total_paid_premium) AS total_paid_premium FROM claims cl JOIN contracts c ON c.contract_id = cl.contract_id JOIN insured i ON i.insured_id = c.insured_id JOIN products pr ON c.product_id = pr.product_id WHERE cl.claim_type = 'death' AND pr.product_category = 'annuity' AND c.annuity_start_date IS NOT NULL AND i.death_date > c.annuity_start_date AND cl.paid_amount < c.total_paid_premium GROUP BY STRFTIME('%Y', cl.claim_date) ORDER BY claim_year",1,0,0,1763.24,,
